text,hate_speech
Deportes jugador marfileño fue diagnosticado poco después haberse anunciado fichaje cubrir hueco dejado Erling Haaland,0
palabra moda es rampante teclado no tiene comillas latinas,0
Detienen cinco jóvenes marroquíes argelinos agredir sexualmente tres menores manada izquierdas feministas preguntándose aumento exagerado violaciones,1
África huevos,0
Lecturarecomendada Rap amor tono comedia marca marfileña es representante destacado joven movimiento hip hop abiyanés representa tendencia leer Vía veranoafricano,0
Sí referéndum constitucional Túnez gana ampliamente casi votos embargo tan solo tunecinos llamados votar ha hecho,0
pasa invasión islámica años luchando moro millones muertes mal gobiernan hace años PSOE Sanchinflas PSOE Feijoy permitiendo fomentando invasión,1
Mañana puro latino,0
río Congo indiferente locura muerte preciado marfil cabezas cortadas fluye corazón África joven Marlow Gide Vargas Llosa Ford Coppola sucumbieron embrujo historia autor despidió mundo hace hoy años,0
Aquí presente bruja feminista ecologista migrante roja Bolivariana noooo Buenas noches Salud,0
Coño no sabía porq juego estabais discutiendo rust debe estar lleno moros gordos,1
origen magrebí argelino No falla,1
temporada aun no ha empezado andan diciendo es mejor mercado fichajes ya ves son pendejos imbéciles latinos,1
Sí siempre latinas poder ser jajaja,0
Disfraz cochambroso personas refugiadas están Libano ha hablado aquí juguetes,0
tiene ver emergencia climática hambre migraciones afecta vida millones personas regiones mundo Sahel Centroamérica Hilo,0
son policías tardas bien poco correr poner super twits violan matan Etc Callas puta,1
Hay millones razones colaborar UNRWA Más millones personas refugiadas Palestina sufren injusticia ser refugiado hace más siete décadas necesitan favor colabora T,0
adelanté derecha juanito mora septiembre serie,0
Dos marroquís detenidos arrojar barco seis inmigrantes puerto Melilla,0
Simposio visión latinoamericana avances terapia nutricional Simposio científico enmarca actividades gran evento conferencia nutrición eje sociedad más avanzada,0
sábado lunes esperan Madrid concentraciones moderadas partículas suspensión intrusión aire sahariano calidaddelaire,0
foto no es España es fiesta cordero foto es país musulman No digo bien solo digo no pongan bulos,0
Hoy dia Agosto tomamos referencia segundo salto vida real Dakar es destino Huimos Barajas sorprendentes hay capital Senegalesa,0
Primero mete pata Argelia ahora puse austeridad INÚTIL,0
Marroquí argelinos antecedentes penales No podía saber,1
Ya funcionan nuevos transmisores onda corta Radio Argelia Ourgla Kw Sintonizado árabe noticias música UTC KHz programa MW KHz KHz Aumenta onda corta,0
Ellyes Skhiri franco tunecino miarma juega Colonia alemán,0
Creo marroquí argelino han abusado odios tanto,1
pesar encarcelamiento pena será sustituida expulsión España Moula inmigrante sintecho ya había sido denunciado anteriormente tres incendios entorno Serra Collserola EXPULSIÓN PAÍS AÑOS,1
Tu porcentaje serlo es más amplio país latinoamericano país España lógicamente no significa vayas serlo es realidad,0
Parece Argelia tiene modus operandi Siempre han llevado bien Rusos Scholz peón globalista ahora pedirá Alemanes reducir consumo energético UE almacenar gas no hubiese mañana,0
Cielo Hocino Mora Rubielos Teruel antes salga luna estrella fugaz incluida,0
gibraltareño Jack Prior gana medalla oro UK Mundial Remo via,0
ciudadanos acerca guerra civil mueren más niños ir colegio coarta derechos mujeres país musulmán q aún cree supremacía blanca,0
Igual hay gente no entiende recuerdo hace IES niñas padres migrantes musulmanes prohibian venir hijas PROA plan acompañamiento tardes ser niñas hermanos varones venian hijas no,0
Kessié ha recido bienvenida cálida parte Barça marfileño ha realizado declaraciones Barça TV muestra feliz primeros días azulgrana,0
Cerrando minas hidroeléctricas etc comprar carbón más caro fuera ejemplo carbón africano ruso contamina menos nacional es ensayas club comedia,0
Mundo MALI FRANCIA junta militar maliense acusa Macron difamación suscitar odio,0
Van Marruecos ya sabemos robó,1
Hoy mañana prevén Madrid concentraciones partículas suspensión superiores habituales intrusión aire sahariano Protege salud calidaddelaire,0
No es voluntariado es negocio crítica director ONG famosos van vacaciones África,0
Cabo Verde Senegal,0
Ahora quieren ser latinos sacan tatarabuelo familiar lejano conocieron vivió inserte país ubicado Latinoamérica luego fue EEUU igual son latinos ah oportunistas son oe,0
Puede país rechazar refugiados ConvenciónDeRefugiados establece principio no devolución países no deben devolver personas refugiadas territorio vida libertad puedan estar amenazadas,0
Municiones plomo contaminan carne caza consumo NoAlaCaza LaVerdadDeLaCaza,0
marroquíes d Francia hacen toks diciendo lbled son bien No soporta illo,0
pedregada destruye sequía sahariana está lluvia casi mentirosa ahora Barbastro Lluvia nocturna antes llegar suelo evapora dejando sombra gota caía acera,0
acciones payazo queda Siempre payazo imbécil va familia beber sudaca Camargo hay ser ipocrita falso hacer io no voi ver aidiota,1
Senegal Jorge Cabezas Fontanilla Cónsul General España Dakar Pudimos obtener más información trámites será gran importancia inmigrantes senegaleses gambianos Gracias,0
triste es ver jovencísimas mujeres musulmanas hiyab maridos van camiseta bermudas vida,0
Bikoro va Zaragoza guineano pone rumbo Noruega,0
españoles latinas disculpa pregunta es temas parecen interesantes,0
grupos armados Sahel Conflicto economía criminal norte Mali Beatriz Mesa Novedad G,0
Tendría haber dicho venía Jaén Mali atendieran Filtro saber mostrador coche km Tamarite trato exquisito lesión grave bien tratada teneis tenemos problema binefar sabeis,0
mujeres musulmanas han educado suficiente apreciar cultura vestimenta hombres NO obligan no animan protegerse cultura occidental sexualizadora velos usan son materiales especiales aíslan temperaturas extremas,0
consideró divino entorno musulmán llevó primeros años expansión Europa Iglesia considerara café bebida diablo,0
viejo amigo siempre decía gibraltareños sienten tan ingleses días levante atrapan nubes bahía simular niebla país Tips costa saber dirección viento,0
Ea ya veo paparroma pidiendo perdón abusos eppañoles subsaharianos Esquilmando siempre,0
realizacion Wallonie tiene problemas serios geografia Son incapaces identificar Girmay bandera Eritrea Ahora parece ser es Guineano,0
masa aire sahariano llega más intensidad Aemet extiende alerta amarilla altas temperaturas Ávila Salamanca Valladolid Zamora,0
Auto Defensa hay gente Andaluza Latinos Moros Subsaharianos últimamente estaban dominicanos Mira no ha sido vosotros ha sido causó problema ahí salía nombre dirección vivían familiares Navarra Pamplona Tudela,1
latino method gente verdad,0
Nace Isabel Allende primera novela casa espíritus convirtió título mítico literatura latinoamericana siguieron éxitos internacionales CervantesRecomienda Libros,0
AHORA PORTADA Argelia levanta veto comercial España más días congelado,0
inmigración ilegal masiva es problema va unida yihadismo pasa ser amenaza real seguridad son medidas Así llegó Almería patera financiadores célula yihadista argelina,1
Boom latinoamericano historia características autores obras valiosas boom hispanoamericano,0
Soy partidario libre elección anterior puede ser obligatorio enforzado aparato estatal Además plantean soluciones problemas nórdicos utilizando presupuestos países subsaharianos prioridades van otro lado mediano largo plazo,0
VIDEO diputada Eléonore Caroit presume singular perfil dentro Asamblea Nacional trabaja sacar América Latina ostracismo situarla prioridad diplomática Francia,0
migrante hondureña viviendo España enorgullece ver Ale feliz aguas gran,0
Ya solo seguir panoli indocumentado nene Negre es directamente,0
Es ya provocación desfatachez más absoluta Pudiendo llevar bandera Guinea Bissau Timor Oriental Vanuatu Mozambique etc va lleva bandera España es España siendo española descarada,0
cierto NO es reggaetón BPM electro latino HeardleReggaeton,0
llegada Amar Sylla CoosurBetis temporada es OFICIAL años origen senegalés canterano Real Madrid cupo ha pasado liga belga lituana Ha estado Summer League Magic Cavaliers últimos veranos,0
volverá LigaEndesa segunda temporada Granada senegalés formó Gran Canaria continuó carrera Tenerife,0
VAR Periodístico Influencers África,0
ver indocumentado deja mentir provocas vergüenza,0
gibraltareños más lazos familia directa tienen es provincia Cádiz,0
pasa riquezas pueblo musulmán están entregando China luego dicen No podemos hacer musulmanes China pasa permitir mercados diabólicos China queman vivos perros gatos enfermos,0
parece sumamente ofensivo uso imagen indígena latinoamericana ilustración escogida artículo neolítico pretendéis difundir prejuicios racistas ha parecido era representación neolítico huele racismo,0
Anda Manchester decirlo ver dicen sudaca,1
jefe Estado Mayor Cuarto Distrito Militar ELPS muere ataque drone marroqui fuentes saharauis,0
Interpreta delitos libertad sexual cometen extranjeros población sólo son asiáticos más africanos es patrón segmentar nacionalizados españoles son origen africano hispano,1
masacramoss frontera Marruecos hay ver,0
Es hace gracia denigrar Murcia diga es África aquí africano no ha hecho malo fin,0
argelino da palabra es capaz morir No es da palabra maniobra debajo presidente d Argelia Taboune responde discurso lloriqueo rey Marruecos Moha VI ayer pidiendo restablecer relaciones Argelia,0
Anda musulmanas veladas combaten disensión Podemos golpes,1
Clima sahariano mínima muy alta Hoy valles norteños noche tropical entorno secarral,0
Detenidos inmigrantes argelinos marroquíes violar manada tres chicas Valencia ciertas criminalizando varón español Montera Tienes Civiles vigilando casa necesitarás echen TeamVox,1
Exposición Sala Periferia Cimarronas calle Cerdanyola Barcelona Sants Senegal,0
origen marroquí argelino,1
senegaleses votan legislativas baja participación,0
Costa Marfil Uruguay Taiwán Israel Qatar son países más prometedores empresas españolas CAF cuentan experiencias reportaje,0
barsita fem fichando más latinas hace muy feliz,0
Peor indocumentados creen leen redes prensa online,0
Dori es voluntarias SED más experiencia terreno especialmente Costa Marfil hacen eco trayectoria último viaje,0
metió ojo,0
ilegal indocumentado cuela dan tipo facilidades ingles exige mínimo gasto Hay esté frente gobierno,1
Dieciséis migrantes mueren caer vacío Nicaragua autobús viajaban,0
rearme Marruecos invasión hombres jóvenes edad militar España más diez años inmigración sistemática islam occidente verdad no da pista va pasar no reaccionamos,1
COMPARTO vosotros artículo he escrito Malí nuevo emirato islámico Afganistán,0
personas suman así migrantes habían llegado Baleares lunes martes número asciende ahora personas través,0
Acabo ver chaval saliendo baño literalmente culo aire ha quedado papel vater representa,0
Unión Europea proporcionó discretamente Marruecos poderosos sistemas piratería telefónica usó contra t,0
Incremento niveles partículas altas temperaturas intrusión aire sahariano,0
CERÁMICAS MUSULMANAS procedentes CALLE LIEBRE JEREZ,0
Federico Bikoro representante Eduardo Llanos recibieron llamada ayer Paco Peña horas guineano continúe,0
Puede ver Africano anime,0
no no es puente es solo arco,0
Detenido guineano violar turista habitación hotel Madrid Seguro noticia no has visto televisión ULTIMAHORA EXCLUSIVA,1
Seguro seguro creó palabra idiomas latinos inglés men conocían inglés dicen lie No sé hablas irónicamente eres feminista Es imposible saberlo barbaridades dicen,0
