text,hate_speech
Ale peluquero viuda Pedro Carrasco Paz descanse rejuntado dos vecescon dos Senegaleses ya tener comer cerrar Dios gracias EnElNombreDeRocío,0
haber ir ver Andrés Calamaro haber salir Ariel Rot cantar tocar enfermedad ojo Canal documento honestamente decir poder morir paz ahora mismo,0
joven mujer musulmana activista acaso no poder levantar voz gato ir quemar día Yulin China ser musulmana poder tener miedo ment vacía criminal entonces estar voz,0
Oro caer moro quedar ya decir Lope Vega obra Gatomaquia armándose ofensa reparo Vino Ronda puesto posta ver haber moro costa,0
GuineaEcuatorial lograr eliminar forma gambiense tripanosomiasis humano africano TAH también conocido enfermedad sueño problema salud público dentro frontera Enhorabuena Vía SaludGlobal beatNTDs NTDs,0
hecho ser musulmán haber atacar gravemente gay no,1
siempre ser más digno rol ser puta negro moro sudacar besar bandera tu placa cabrón,0
hablar problema España banda latino también serer racista,0
ahora sí sí mañana terminar plazo recordad junio ser último día enviar propuesta IX edición completo romper ser viento suspirar significación literatura hispanoamericán,0
policía tunecinar arresto ex primero ministro Jebali sospecha lavado dinero vío,0
haber ganar Suiza Latinoamericana,0
no decir no ser caso único mundo musulmán país no tener opción ayudar transexual,0
venir sudacar tiro ahí friki,1
menudo genio periodismo Marca titular Africa Power toda página seis jugador sólo ser africano,0
no ir discutir ser verdad seguramente ser mayoría tanto bien querer hacer ganar entrar plan hordo arrasar paso mejor senegalés foto entrar seguir cauce legal no saber,1
infame medio haber vender moto éxito africano nazilenski solo acudir cuatro líder africano África no colar tanto Europa mentira llevar año payasada cómico ucraniano aún colar menos,0
región declive no querer venir refugiado,0
no ser defender moro apaléen,1
lucido desfile haber sacar calle vecino vecino disfrutar fiesta,0
haber ser mucho prepotente llamar Pérez Reverte indocumentado tal vez deber opinión chocar ser tal vez no ser mucho cerrado mente menos indocumentado no ser,0
𝗡𝗨𝗘𝗩𝗢 publicar post blog impactant acantilado papel Punta Morás descúbre increíble lugar,0
Lógico normal más coherente francés marroquí argelino tener niño tener cuidir crie eduque no mandir patera criar,0
dos mil pavet así empezar funcionar ahí delante así estar indocumentado empezar hablar tema legal tener puta idea asunto entrar risa flojo porqué dudo tener recurso económico suficiente,0
jefe servicio secreto marroquí reúnir Madrid homólogo español,0
saber mujer estar turbio asunto Marruecos chantajear,0
hoy endulzar final curso gastronomía argelino شكرا,0
tome indocumentado,0
cártel gas mayor Ejército Magreb firme alianza,0
verano salesiano Europa tener año connotación especial guerra Ucrania haber hacer menor refugiado vivar madre obra salesiana país allí estar organizar programa específico,0
osocialeshhcc acompañar persona refugiado desplazado tener abandonar hogar conflicto persecución llegar entorno buscar protección apoyo RefugeeDay WorldRefugeeDay diamundialdelosrefugiados,0
seguir votar sociata comunista disfrutar multiculturalismo barrio cerca mil subsahariano organizado violento cruzar valla fronterizo entrar Melilla través,1
junio estar Alcalá dia presentar producto Santa María Rica cl Santa María Rica Literatura oral africano Biblioteca municipal Cardenal Cisneros Plaza San Julián Alcalá Henares,0
senegalés trabaje hacer año Italia recogida manzana día haciar cena ser santo ojala volverlo ver,0
iglesia tanto detestaís nunca defender traer subsahariano aquí ser allí trabajar vida mejor enseñarl conocimiento facilitarar día dia país no mercadear pobreza izquierda actual ir allí,0
sicario año Madrid nuevo peligroso estrategia cabecilla banda latino,0
hablar árabe ruso swahili,1
llamar Bruselas pirómano Unión Africana traidor recibir insulto día escala mundial hoy ejemplo Agencia Prensa argelino decir venir grande cargo esperar,0
querer decir no vengar argelino España,1
Creeedo reallmente,0
tanto hablar jugar tres central porqué vez fichar Koulibaly Koundé no fichar dos sí ahora mismo parecer disparate tampoco ser ambos junto salir tanto caro ser increíble defensa senegalés uruguayo francés,0
Nadie ser ilegal Solo indocumentado,0
sepa menos hispanoamericana ser nacional ser creser fish and chips ser Londres nivel,0
parec selección Gibraltar CT no ganar jajajaja,0
asalto valla Melilla asalto haber volver vez más violento organizado tiempo morir gendarm marroquí ser cuestión tiempo ocurrir tragedia frontera estar caso estar,1
mafia no haber cometer crimen no intente justificar injustificable PSOE amigo Marruecos REY fortunon súbdito muerto hambre Menudo demócrata ser Hassan,0
paliza apuñalamiento parte moro latino ya no mejor poner caseta morada valer mucho,1
estar cansado ver porno gay guineano doblaje malo calidad verdadero historia ser largo,0
logro Argelia subir precio gas logro er Andalucía ser región más corrupto peor gobernado España logro paro disparado logro subida cuota autónomo,0
Doblaje latino traducción literal inglés no ser exacto doblaje castellano,0
perfil cultural español no ser precisamente perfecto mucho mejor asiático oriental africano negro hispano haber europeo oriental mínimo igual,0
indocumentado volvimos tiempo asilopolítico flowcito rebelde causa,0
SmartFarmUSAL amp Asilvestra jardín comestible ya estar dar fruto fresa frambuesa mora dar color sabor espacio tanto rico conocer proyecto BiodiversidadUrbana estar llevar cabo Peñuelas San Blas,0
Sánchez elogiar colaboración marroquí asalto valla Melilla,0
URGENTE menos policía marroquí subsahariano haber morir salto valla Melilla culpable Gobierno Pedro Sánchez política generar efecto llamado mafia tráfico persona,0
hoy poder ver EXCLUSIVA web videoclip ponser Garaje latino guitarra cuerpo estar pedir DALE aqui,0
hacer mes leer tuit creer artículo no haber casi mujer subsahariana salto valla patera ser infinitamente más difícil llegar no llegar imaginado infierno deber ser,0
Eres blandengue llorón excusar fracaso haber ser explotar explotado haber revolucion industrial mina África subsaharián exclavitud ser vago suela ir explotado,0
ser estar favor inmigrante entrir violencia A valer policía no ser humano solamente inmigrante claro día anterior antes asalto haber más policía Marroquies baja no habla,1
ajuste cuenta banda latino Madrid ser culpa Almeida Perro Sanshe,0
conozcar edición académico colección sinónir José Joaquín Mora papel Archivo RAE,0
cártel gas mayor Ejército Magreb firme alianza,0
Prensa argelino esposa Pedro Sánchez haber beneficiar suculento trato cambio traición pueblo saharaui,0
gran coordinación hombre Navarro veterano Ceriñola Garellano Orán Trípoli Túnez mayoría hacer francés chocarar vez caballo pica lansquenet enemigo arcabuz ser impenetrable,0
primero refugiada climático Mar Menor llevar Madrid docuficción través,0
poder ayuda persona refugiado,0
latina,0
mayoría bebé nacer Krastiluña ser moro ir divertir nazismo vs islam,1
haber poder comprobar derecho vida persona migrant refugiado Melilla haber acabar vida civil haber realizar devolución caliente frontera haber hacer uso excesivo fuerza así respetar Derechos Humanos,0
escuchar emisora país mañana escuchar emisora senegalés lengua wolof no enteer ir feliz,0
Sto Tomás moro hila Óleo lienzo d John Rogers Herbert siglo xix Tate Modern Londres,0
España enfrentar bomba relojería Mali,0
Derecho buscar protección poder ser refugiar día díadelrefugiado refugeeDay,0
sea gente no huir guerra estar ser utilizar Marruecos desestabilizar españa apoyado tonto zurdo guerra África liderar Rusia mercenario culpa ser Europa campeón,0
Melenchon ser tío ir meter Francia ALBA ser montar Chávez Cuba Nicaragua todavía haber hablar liga árabe haber tener tirón manguta no saber ser Bolívar importar cojón,0
Avisad guineano País Vasco cobrar vez,0
Aprendan hablar idioma kas tribu sahariana ya lengua ingkés ser casi despreciable no ser estar mentalmente incapacitado idioma sintético conciso repetición absurdo,0
Madre miir obsesión tenéis coño sacais cosa mala preguntar nacionalidad ser marroqui dar exactamente igual ser bueno malo pesado sois cojón,0
ir comparar salto pértiga senegalés une transgenero,0
ser imposible ser nunca cometer ningun delito,1
nota criminalizar población migrante refugiado distinguir ambos incluso mero significante papel indocumentado ilegal,0
responsable víctima GC muerto lado ser autoridad marroquí Gobierno España no gente imbecil indocumentado apoyar Gobierno no dejar lanzar mensaje llamado,0
Paciente año Argelino hablar francés inglés haber entender último Debut diabetes derivado ambulatorio referente claro clínica insulinopénico,0
estar atrapado baño papel,0
dos cosa más gustar hacer ser viajar leer gracias Aya Yopougon haber poder visitar día Costa Marfil final comienzo,0
Vaya no cortir gas no suspender relación comercial ahora autoridad argelino hablar malentendido anular orden suspender turismo España CAVERNA MEDIÁTICA ya haber machacar Sánchez elección,0
Vídeo Asoc Marroquí DDHH Nador decena persona origen subsahariano tumbada suelo aparentemente herido exhausta rodeado agente marroquí manera inhumana apilado encima,0
Venezuela estar hartar plato mierda Colombia dar poquito latinoamericano día sorprender más envidiar shit vecino latinoamericano,0
Tienes cero idea habla conoz tanto poco África habla emigrante africano subsahariano subsahariano no ser africano ser zona más extenso país más mil millón persona,0
Siento romper rollo multicultural Abderraman ser más hispano Vasco africanir árabe,0
año junio celebrar Día Mundial Refugiado año ACNUR Agência dar ONU Refugiados ACNUR ESPAÑA centrar derecho buscar protección persona mundo tener derecho buscar murvrbrqat,0
batalla campal Lyon argelino maliens control barrio ser esperar calle siempre no estir entretenido violar niña,1
CÓRDOBA Alegrías latino celebrar gran temporada Crespo García,0
vender abono entrada general Puro Latino Puerto Santa María más info MD,0
deber indocumentado cateto origen templo no sólo templo no Real Madrid,0
Single HAN quinteto estrenar hacer día videoclip Molly nuevo single dirigido MashaHleb poder aquí,0
EXMINISTRO INDUSTRIA ARGELINO no tener problema España tener problema Sánchez Ferhat Ait Ali salir hacer año Gobierno argelino hablar crisis diplomático cambio rumbo Ejecutivo español Sáhara,0
Te estar poner sitio Trasado además haber decir no documentar infierar estar llamar indocumentado sea papel ser papel Lombriz,0
Búha hacer enorme tortilla relleno ser apuesta seguro cenar bueno bonito barato Latina Chueca,0
Orgullo Crítico llenar calle Carabanchel denunciar violencia frontera través,0
norte Malí Azawad haber simpatía región golpeado terrorismo Mauritania ya acoger buen número depender gobierno haber RASD final mejor acabir partido,0
venir bestia marfileño,0
encantar tener q llamar Raid estar supergordo poner lado lámpara patio poner mora comer mosquito,0
ir enviar amigo Senegales,0
mejor ver ir argelino España q tranquilidad,1
inventar guerra ser miserable tomar idiota comparar estar invasión africano guerra Ucrania,1
Legendaria extra ser mujer atear familia musulmán,0
PAÍS,0
acordándomar escucher Rocío primero día clase Literatura Hispanoamericana pensar chica ir ser amigo,0
haber leer hilo argumento querer hacerte pregunta deber abrir puerta frontera africano querer pasar papel hacer dar comer vestir dormir sinir,1
